docente_id,docente_nome,docente_campus,artigo_titulo,artigo_ano,artigo_autores,artigo_total_autores,nome_citacao_primeiro_autor,artigo_grande_area,artigo_area,artigo_sub_area,artigo_relevante,artigo_doi
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,Os impactos da cibercultura e da tecnologia digital em nossa percepção estética,2019,Marcos Ramon Gomes Ferreira,1,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A afetividade no contexto educacional: a atuação dos servidores técnicos no Ensino Médio Integrado no IFB,2023,Madelon Araújo Nascimento | Marcos Ramon Gomes Ferreira,2,"NASCIMENTO, Madelon A.",,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,Educação Especial Inclusiva (EEI) na Educação Profissional e TecnológicaInclusive Special Education (EEI) in Professional and Technological education,2024,"OLIVEIRA, ANNA VANESSA LIMA DE | Marcos Ramon Gomes Ferreira",2,"OLIVEIRA, ANNA VANESSA LIMA DE",,,,NAO,10.15628/rbept.2024.12750
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A integração de Dança e Filosofia no Ensino Médio: uma abordagem pedagógica de autoconhecimento e expressão corporal,2025,Cínthia Nepomuceno Xavier | Marcos Ramon Gomes Ferreira,2,"XAVIER, Cínthia Nepomuceno",,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A Mentoria como proposta pedagógica preparatória para ingresso no mundo do trabalho,2020,Marcela Silva da Conceição Brito | Marcos Ramon Gomes Ferreira,2,"BRITO, Marcela S. C.",CIENCIAS_BIOLOGICAS,,Ensino,NAO,
6372,Elissélia Keila Ramos Leão Paes,Campus Brasília,"Cultural Tourism Product: The Tapestry in Lagoa do Carro [Pernambuco, Brazil]",2016,Elissélia Keila Ramos Leão Paes | Maria Helena Cavalcanti da Silva Belchior | Glória Maria Widmer | Ana Julia de Souza Melo | Elidomar da Silva Alcoforado,5,"PAES, E. K. R. L.",,,,NAO,10.18226/21789061.v9i1p081
6372,Elissélia Keila Ramos Leão Paes,Campus Brasília,The complexity of the term sexual tourism: approach to the project to prevent sexual exploitation of children and adolescents,2020,Elissélia Keila Ramos Leão Paes | Marutschka Martini Moesch | Alessandra Santos dos Santos,3,"PAES, E. K. R. L.",,,,NAO,10.14210/at.v5n3.p20-25
6372,Elissélia Keila Ramos Leão Paes,Campus Brasília,Gestão Pública do Turismo no Município de Pedro II-Piauí,2019,Ângela Gomes | Elissélia Keila Ramos Leão Paes | Fabio de Souza Texeira,3,"GOMES, A.",,,,NAO,
6373,Lusifátima Maria Gadêlha De Oliveira,Campus Brasília,Performance of the Innovation Laboratory in the Gnova Government in the Public Sector,2024,Eduardo Dias Leite | Ana Paula Bernardo Barbosa | Lusifátima Maria Gadêlha de Oliveira Réquia Ramos | Maria Patrícia Soares Tomaz | Raimundo Otávio Nogueira Dias | Lusifátima Maria Gadêlha de Oliveira Réquia Ramos | Lusifátima Maria Gadêlha de Oliveira,7,"LEITE, E. D.",CIENCIAS_SOCIAIS_APLICADAS,,Administração,SIM,
6376,Patrícia Albuquerque De Lima,Campus Brasília,Interactive ads: Effectiveness of advertising production in consumer evaluations,2016,"Patrícia Albuquerque de Lima | PORTO, RAFAEL BARREIROS | BOTELHO, DELANE",3,"DE LIMA, PATRÍCIA ALBUQUERQUE",,,,NAO,10.4013/base.2016.132.04
6377,Juliana Viégas Pinto Vaz Dos Santos,Campus Brasília,"TURISMO E FORMAÇÃO TÉCNICA:relação entre teoria e prática, do Campos Brasília IFB",2017,Juliana Viégas Pinto Vaz dos Santos | Erika de Oliveira Lima,2,"SANTOS, J. V. P. V.",,,,NAO,
6379,Gandhia Vargas Brandão,Campus Samambaia,Mané: em busca de si num romance de terrorismo,2014,Gandhia Vargas Brandão,1,"BRANDÃO, Gandhia Vargas",LINGUISTICA_LETRAS_E_ARTES,,Literatura Brasileira,NAO,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Process analysis for vehicle access in Uberlândia?s regional airport: a simulation model,2017,HUGO ALVES SILVA RIBEIRO | Kleber Carlos Ribeiro Pinto | Nathane Eva Santos Peixoto,3,"RIBEIRO, H. A. S.",,,,SIM,10.15675/gepros.v12i4.1830
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Regulamentaçãodas penalidades e valores de multas: a dosimetria da sanção aplicada aotransporte rodoviário de passageiros,2019,HUGO ALVES SILVA RIBEIRO | Nathane Eva Santos Peixoto | Carlos Henrique Rocha,3,"RIBEIRO, H. A. S.",,,,NAO,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Harmonização de Normas para o Transporte Rodoviário Internacional de Cargas entre Países da América do Sul,2019,HUGO ALVES SILVA RIBEIRO | Nathane Eva Santos Peixoto | Kleber Carlos Ribeiro Pinto,3,"RIBEIRO, H. A. S.",,,,NAO,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Método para cálculo de emolumentos de serviços públicos: uma aplicação ao transporte rodoviário internacional de cargas,2019,"RIBEIRO, HUGO ALVES SILVA | NETTO, GIZELLE COELHO | Nathane Eva Santos Peixoto | ROCHA, CARLOS HENRIQUE",4,"RIBEIRO, HUGO ALVES SILVA",,,,NAO,10.21874/rsp.v70i3.3177
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Plataformas Elevatórias em Ônibus Interestadual: Regulamentação de Política Pública de Acessibilidade,2019,HUGO ALVES SILVA RIBEIRO | Alexandre Pereira da Silva | Nathane Eva Santos Peixoto | Carlos Henrique Rocha,4,"RIBEIRO, H. A. S.",,,,NAO,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Avanços e perspectivas da investigação do tema mobilidades no contexto brasileiro,2020,Fernando Luiz Araújo Sobrinho | Elisângela Aparecida Machado da Silva | Nathane Eva Santos Peixoto,3,"SOBRINHO, F. L. A.",,,,NAO,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,"A Influência da Infraestrutura de Transporte na Mobilidade do Turista em Ambientes Insulares um estudo de caso na ilha de Fernando de Noronha ? PE, Brasil",2019,Nathane Eva Santos Peixoto | Elisângela Aparecida Machado da Silva | HUGO ALVES SILVA RIBEIRO,3,"PEIXOTO, N. E. S.",,,,SIM,
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Panorama da Produção Empírica Internacional de Inovação em Serviços Turísticos entre 2008 e 2020: Uma Revisão Sistemática da Literatura,2021,"Nathane Eva Santos Peixoto | PEREIRA-FILHO, MELCÍADES MARINHO | FARIAS, JOSIVANIA SILVA",3,"PEIXOTO, NATHANE EVA SANTOS",,,,NAO,10.18568/internext.v16i1.596
6380,Nathane Eva Santos Peixoto,Campus Riacho Fundo,Estado de Insolvência e Modelo Fleuriet: o caso da Avianca Brasil,2022,HUGO ALVES SILVA RIBEIRO | Carlos Henrique Rocha | Mateus Sakai Aratani | Nathane Eva Santos Peixoto,4,"RIBEIRO, H. A. S.",,,,NAO,
6382,José Dario Pintor Da Silva,Campus Brasília,FORMAÇÃO PEDAGÓGICA DO TECNÓLOGO PARA ATUAÇÃO COMO DOCENTE NO INSTITUTO FEDERAL DO AMAPÁ - CAMPUS MACAPÁ,2019,"SOUSA, ELISABETE PIANCÓ | DE SALES, ADRIANA LUCENA | José Dario Pintor da Silva | LEMOS, DANIELLE MARTINS | FRANÇA, ELÍCIA THANES SILVA SODRÉ",5,"SOUSA, ELISABETE PIANCÓ",,,,NAO,10.15628/holos.2019.6899
6383,Flávia Furtado Rainha Silveira,Campus Brasília,As concepções de pais e professores de crianças com deficiência múltipla,2006,Flávia Furtado Rainha Silveira,1,"SILVEIRA, F. F.",CIENCIAS_HUMANAS,,Psicologia do Ensino e da Aprendizagem,SIM,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,O mercado está uma fera: o desenvolvimento moral na educação profissional e as mudanças no mundo do trabalho.,2006,Flávia Furtado Rainha Silveira,1,"SILVEIRA, F. F.",,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,Resenha: Comunicação por Língua Brasileira de Sinais.,2007,Flávia Furtado Rainha Silveira | Edeilce Aparecida Santos Buzar,2,"SILVEIRA, F. F.",CIENCIAS_HUMANAS,,Psicologia do Ensino e da Aprendizagem,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,A educação profissional e a expansão das cooperativas de trabalho.,2007,Bruno Furtado Silveira | Flávia Furtado Rainha Silveira,2,"Silveira, B. F.",CIENCIAS_HUMANAS,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,Resenha: Gestão de instituições de ensino.,2008,Flávia Furtado Rainha Silveira | Juliana Eugência Caixeta,2,"SILVEIRA, F. F.",CIENCIAS_HUMANAS,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,Concepções de voluntários do CEAL sobre o programa de capacitação em informática,2011,Jucinéia Carvalho Rosa | Flávia Furtado Rainha Silveira | Maria Miranda Damasceno Dias,3,"ROSA, J. C.",,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,As concepções dos colaboradores de uma Faculdade do DF sobre treinamento e desenvolvimento,2011,Alan Clécio Queiroz Figueiredo | Flávia Furtado Rainha Silveira | Francisca Edna Rodrigues Silva,3,"FIGUEIREDO, A. C. Q.",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,"PRODUÇÕES CIENTÍFICAS SOBRE A FELICIDADENO TRABALHO:ANÁLISE BIBLIOMÉTRICA NA PLATAFORMA SPELL, DE 2005 A 2020",2022,Flávia Furtado Rainha Silveira | Eduardo Dias Leite | Erico Gabriel da Silva,3,"SILVEIRA, F. F.",,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,A percepção dos discentes de Gestão Pública sobre ingresso e permanência no mundo do trabalho,2023,Raphael de Lima Carvalho Moraes | Raíssa Moreira Pompeu | Flávia Furtado Rainha Silveira,3,"MORAES, R. L. C.",,,,NAO,
6383,Flávia Furtado Rainha Silveira,Campus Brasília,Engajamento e cidadania organizacional: um estudo de caso com servidores de um setor do Ministério Público Federal,2025,"CAMPOS, CAMILA ALVES | Flávia Furtado Rainha Silveira",2,"CAMPOS, CAMILA ALVES",,,,NAO,10.23925/recape.v15i1.61752
6383,Flávia Furtado Rainha Silveira,Campus Brasília,A PERCEPÇÃO DOS DOCENTES DO INSTITUTO FEDERAL DE BRASÍLIA/CAMPUS</i> BRASÍLIA SOBRE BEM-ESTAR NO TRABALHOTHE PERCEPTION OF TEACHERS AT THE FEDERAL INSTITUTE OFBRASÍLIA - CAMPUS BRASÍLIA ABOUT WELL-BEING AT WORK,2024,"FERNANDES FALCÃO, SILVANA | Flávia Furtado Rainha Silveira",2,"FERNANDES FALCÃO, SILVANA",,,,NAO,10.19123/REixo.v13n2.5
6383,Flávia Furtado Rainha Silveira,Campus Brasília,Emoções na comunicação com surdos,2013,Maria de Fátima Souza Santos | Angela Maria de Oliveira Almeida | Flávia Furtado Rainha Silveira | Regina Mariani de Oliveira,4,"SANTOS, M. F. S",CIENCIAS_HUMANAS,,,NAO,
6385,Jeremias Caetano Da Silva,Campus Ceilândia,RÚCULA SUBMETIDA A DOSES DE FÓSFORO EM LATOSSOLO VERMELHO DO CERRADO,2012,KASSIO CARVALHO DOS SANTOS | MARCIO KOETZ | EDNA MARIA BONFIM-SILVA | Jeremias Caetano da Silva,4,"SANTOS, K. C.",CIENCIAS_AGRARIAS,,,NAO,
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Desenvolvimento de protótipos de prensas manuais para a confecção de tijolos ecológicos visando a sustentabilidade de pequenas construções rurais,2015,Jofran Luis de Oliveira | Jeremias Caetano da Silva,2,"OLIVEIRA, J. L.",,,,NAO,10.21206/rbas
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Construction and assessment of a hydraulic weighing lysimeter,2016,"Jeremias Caetano da Silva | TONNY, JOS EACUTE ARA UACUTE JO DA SILVA | EDNA, MARIA BONFIM SILVA | THIAGO, FRANCO DUARTE | ADRIANO, BICIONI PACHECO",5,"JEREMIAS, CAETANO DA SILVA",,,,NAO,10.5897/ajar2015.10730
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Study of the Chemical Composition and Application of the Essential Oil Origanum vulgare L as Antimicrobial Agent in Sururu (Mytella charruana) in natura,2019,"R. B. GOMES, PAULO | S. LISTON, MARIANE | Jeremias Caetano da Silva | W. S. DE OLIVEIRA, RAYONE | C. LOUZEIRO, HILTON | A. FONTENELE, MARIA | L. DE PAULA, MARIA | R. NASCIMENTO, ADENILDE | E. M. FILHO, VICTOR",9,"R. B. GOMES, PAULO",,,,NAO,10.21577/1984-6835.20190119
6385,Jeremias Caetano Da Silva,Campus Ceilândia,"Larvicidal activity, molluscicide and toxicity of the essential oil of Citrus limon peels against, respectively, Aedes aegypti, Biomphalaria glabrata and Artemia salina",2019,"BARROS GOMES, PAULO ROBERTO | FONTENELE, MARIA ALVES | OLIVEIRA, MARLUCY BEZERRA | DE SOUSA, DIONNEY ANDRADE | Jeremias Caetano da Silva | FERNANDES, ROMER PESSÔA | Hilton Costa Louzeiro | DE OLIVEIRA, RAYONE WESLEY SANTOS | DE PAULA, MARIA DO LIVRAMENTO | MOUCHREK FILHO, VICTOR ELIAS",10,"BARROS GOMES, PAULO ROBERTO",,,,NAO,10.26850/1678-4618eqj.v44.4.2019.p85-95
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Toxicidad y actividad molusccidal del aceite esencial Pimenta dioica contra el caracol Biomphalaria glabrata,2019,"FERNANDES, ROMER PÊSSOA | Paulo Roberto Barros Gomes | BATISTA REIS, JONAS | DE SOUZA, ANTÔNIO GOUVEIA | GOMES, PAULO ROBERTO BARROS | FONTENELE, MARIA ALVES | Jeremias Caetano da Silva",7,"FERNANDES, ROMER PÊSSOA",,,,NAO,10.15381/rpb.v26i1.15913
6385,Jeremias Caetano Da Silva,Campus Ceilândia,"Análise sobre a percepção dos pedestres quanto as condições de acessibilidade e mobilidade urbana dos passeios e calçadas do município de Abaetetuba, Pará, Brasil",2022,denys roberto correa de castro | Jeremias Caetano da Silva | Regiana Barbosa Carvalho,3,"CASTRO, D. R. C.",,,,NAO,10.33448/rsd-v11i1.XXXXX
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Variação no custo orçamentário para uma residência unifamiliar térrea durante o período de pandemia de COVID-19 no estado do Pará,2023,"FARIAS JÚNIOR, CLAUDIONOR ANDRADE | CASTRO, DENYS ROBERTO CORRÊA | CARVALHO, REGIANA BARBOSA | Jeremias Caetano da Silva | BRITO, CLEYDIMARA AQUINO DE | SILVA, MARCO ANTÔNIO SOUSA DA | FERNANDES, GABRIEL LEON POÇA",7,"FARIAS JÚNIOR, CLAUDIONOR ANDRADE",,,,NAO,10.33448/rsd-v12i14.44536
6385,Jeremias Caetano Da Silva,Campus Ceilândia,Molluscicidal Activity of the Essential Oil of Zingiber officinale</i> Roscoe Rhizomes,2019,"Paulo Roberto Barros Gomes | MOUCHREK FILHO, VICTOR ELIAS | PESSÔA FERNANDES, ROMER | BATISTA REIS, JONAS | FONTENELE, MARIA ALVES | DE FREITAS, ADRIANA CRISPIM | Jeremias Caetano da Silva | DE OLIVEIRA, RAYONE WESLY SANTOS | DA SILVA LYRA, WELLINGTON | DE PAULA, MARIA DO LIVRAMENTO",10,,,,,NAO,10.1080/0972060x.2019.1611484
6387,Lucas Barbosa De Melo,Campus Taguatinga,Metáfora das emoções Kaiowá,2019,"DE CARVALHO, ROSILEIDE BARBOSA | Lucas Barbosa de Melo",2,"DE CARVALHO, ROSILEIDE BARBOSA",LINGUISTICA_LETRAS_E_ARTES,,,SIM,10.26512/rbla.v11i1.26440
6387,Lucas Barbosa De Melo,Campus Taguatinga,"A REPRESENTAÇÃO DISCURSIVA DO COMPLEXO DE VIRA-LATAS, DE *NELSON RODRIGUES, POR MEIO DA METÁFORA CONCEPTUAL E DA INTERTEXTUALIDADE",2021,Fernando Fidelix Nunes | Lucas Barbosa de Melo,2,"NUNES, F. F.",LINGUISTICA_LETRAS_E_ARTES,,Letras,NAO,
6387,Lucas Barbosa De Melo,Campus Taguatinga,contribuição de Ruth Monserrat para o estudo e valorização das línguas indígenas brasileiras,2024,Quélvia Souza Tavares | Lucas Barbosa de Melo | Maria Cristina Macedo Alencar,3,"TAVARES, Q. S.",,,,NAO,10.26512/rbla.v16i1.56738
6387,Lucas Barbosa De Melo,Campus Taguatinga,PALAVRAS QUE A PANDEMIA COLOCOU NA NOSSA LÍNGUAWORDS THAT THE PANDEMIC PUT IN OUR LANGUAGE&nbsp;</i>,2024,"DE SOUZA CARNEIRO, DENIZE | LOPES CARNEIRO PEREIRA, JAQUELINE | Lucas Barbosa de Melo",3,"DE SOUZA CARNEIRO, DENIZE",,,,NAO,10.19123/REixo.v13n2.7
6387,Lucas Barbosa De Melo,Campus Taguatinga,Metáforas na língua Kanoé,2025,"HUELVA UNTERNBÄUMEN, ENRIQUE | AQUINO, LETÍCIA DE SOUZA | Lucas Barbosa de Melo",3,"HUELVA UNTERNBÄUMEN, ENRIQUE",LINGUISTICA_LETRAS_E_ARTES,,,SIM,10.20396/liames.v25i00.8679065
6388,Maria Antonia Germano Dos Santos Maia,Campus Riacho Fundo,A Cultura de Aprender Português como segunda língua de alunos hispanofalantes: conhecer para melhor ensinar,2014,Maria Antonia Germano dos Santos Maia,1,"MAIA, M. A. G. S.",LINGUISTICA_LETRAS_E_ARTES,,Lingüística Aplicada,SIM,
6389,Rafael Lavrador Sant Anna,Campus Brasília,A RELAÇÃO ENTRE COOPERADO E COOPERATIVA: UM ESTUDO DE CASO DA COOPERATIVA REDE TERRA,2018,Êrika Barretto Fernandes Cruvinel | David Frederik da Silva Cavalcante | renato Mendes Gomes | Michelle Silva de Oliveira | Kever Bruno Paradelo Gomes | Rafael Lavrador Sant Anna,6,"CRUVINEL, E. B. F.",,,,NAO,
6389,Rafael Lavrador Sant Anna,Campus Brasília,"Vinhos do Cerrado de altitude: o desenvolvimento de uma nova fronteira vitivinícola em Brasília, DF",2024,Shana Sabbado Flores | Rafael Lavrador Sant Anna | Leonardo Cury silva | Priscila Silva Esteves,4,"FLORES, S. S.",,,,NAO,
6392,Thalita Sally Travassos De Santana,Campus Ceilândia,A formação de professores de línguas estrangeiras para uma prática reflexiva e decolonial,2022,Thalita Sally Travassos de Santana,1,"SANTANA, Thalita Sally Travassos de",LINGUISTICA_LETRAS_E_ARTES,,llinguística aplicada,NAO,
6396,Washington Dos Santos Oliveira,Campus Brasília,Produção cultural e compartilhamento de saberes em rede: entraves e possibilidades para a cultura e a educação,2013,"PRETTO, NELSON DE LUCA | Salete Noro cordeiro | Washington dos Santos Oliveira",3,"PRETTO, NELSON DE LUCA",,,,NAO,10.1590/s0102-46982013000300002
6398,Keila Lima Sanches,Campus Samambaia,Avaliação econômica das atividades de uso indireto em uma reserva particular do patrimônio natural,2011,Keila Lima Sanches | Álvaro Nogueira de Souza | Antonio Donizette de Oliveira | Ana Paula Silva Camelo,4,"SANCHES, K. L.",CIENCIAS_AGRARIAS,,Manejo Florestal,NAO,
6398,Keila Lima Sanches,Campus Samambaia,Resistance of particleboard panels made of agricultural residues and bonded with synthetic resins or PVC plastic to wood-rotting fungi.,2009,Divino Eterno Teixeira | Alencar Garlet | Keila Lima Sanches,3,"TEIXEIRA, D.V",CIENCIAS_AGRARIAS,,Tecnologia e Utilização de Produtos Florestais,NAO,
6398,Keila Lima Sanches,Campus Samambaia,INDICADORES DE VALOR DE USO PARA FINS DE VALORAÇÃO ECONÔMICA  DO SANTUÁRIO DE VIDA SILVESTRE VAGAFOGO EM PIRENÓPOLIS ? GO,2014,"Keila Lima Sanches | Klébia Silva Roriz | Álvaro Nogueira de Souza | CAMELO, A. P. | Maisa Santos Joaquim",5,"SANCHES, K. L.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,QUANTIFICAÇÃO E VALORAÇÃO ECONÔMICA DOS PASSIVOS AMBIENTAIS  DA BACIA DO RIBEIRÃO PIPIRIPAU,2013,Ana Paula Silva Camelo | Keila Lima Sanches | Álvaro Nogueira de Souza | Maisa Santos Joaquim,4,"CAMELO, A. P. S.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,MÉTODO MONTE CARLO APLICADO EM FLORESTAS ENERGÉTICAS,2013,Laíssa de Araújo Viana | Maisa Santos Joaquim | Álvaro Nogueira de Souza | Keila Lima Sanches | Ana Paula Silva Camelo,5,"VIANA, L. A.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,Teoria das Opções Reais: Sua Aplicação na Avaliação Econômica de um Projeto Florestal,2013,Camila Behrens Palmeira | Maísa Santos Joaquim | Álvaro Nogueira de Souza | Keila Lima Sanches | Ana Paula Silva Camelo,5,"PALMEIRA, C. B.",CIENCIAS_AGRARIAS,,Análise de Risco em Projetos Florestais,NAO,
6398,Keila Lima Sanches,Campus Samambaia,A IMPORTÂNCIA DA LEGISLAÇÃO AMBIENTAL PARA MANUTENÇÃO DE ÁREAS PROTEGIDAS EM BACIAS URBANAS,2016,Ana Paula Silva Camelo | Keila Lima Sanches,2,"CAMELO, A. P. S.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,PAGAMENTO POR SERVIÇOS AMBIENTAIS: UM INSTRUMENTO DE MITIGAÇÃO DOS EFEITOS DE VARIAÇÃO CLIMÁTICA E UMA FERRAMENTA DE GESTÃO PARA CRISE HÍDRICA NA BACIA DO ALTO DESCOBERTO,2019,Ana Paula Silva Camelo | Keila Lima Sanches,2,"CAMELO, A. P. S.",,,,NAO,10.31413/nativa.v7i5.6986
6398,Keila Lima Sanches,Campus Samambaia,ANÁLISE DO INSULAMENTO DE UNIDADES DE CONSERVAÇÃO DEVIDO A PRESSÕES  ANTRÓPICAS DE CONVERSÃO DO USO DO SOLO,2019,Ana Paula Silva Camelo | Keila Lima Sanches,2,"CAMELO, A. P. S.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,FINANCIAL ANALYSIS OF INVESTMENTS IN FOREST CONCESSION FOR AMAZON BRAZILIAN BY DETERMINISTIC AND STOCHASTIC METHODS.,2019,Maisa Isabela Rodrigues | Álvaro Nogueira de Souza | Maisa Santos Joaquim | Keila Lima Sanches | Juliana Baldan Costa Neves Araújo | Fernando Castanheira Neto | Luiz  Moreira Coelho Junior,7,"RODRIGUES, M. I.",,,,NAO,10.1590/0104776020192504262
6398,Keila Lima Sanches,Campus Samambaia,"Zoneamento de incêndios florestais na estação ecológica Águas Emendadas, Distrito Federal (Brasil)",2020,Ana Paula Silva Camelo | Keila Lima Sanches,2,"CAMELO, A. P. S.",,,,NAO,10.14195/1647-7723_27-2_6
6398,Keila Lima Sanches,Campus Samambaia,PRODUÇÃO DE PROJETO E PRODUTOS POR MEIO DE ATIVIDADES DE ENSINO INTEGRADORAS.,2019,Ricardo Faustino Teles | Keila Lima Sanches,2,"TELES, R. F.",,,,NAO,
6398,Keila Lima Sanches,Campus Samambaia,"MEDIUM DENSITY PARTICLEBOARD USING POSTHARVEST SUGARCANE LEAF STRAW: EFFECT OF RESIN TYPE AND CONTENT,  DENSITY AND LAYERS ARRANGEMENT",2021,Divino Eterno Teixeira | Keila Lima Sanches | Antonio Carlos Rodrigues de Carvalho,3,"TEIXEIRA, D.V",,,,NAO,10.5380/rf.v51i3.7098
