docente_id,docente_nome,docente_campus,nome_projeto,natureza,situacao,ano_inicio,ano_fim,descricao,papel,total_integrantes,integrantes
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Contribuições da Pós-Graduação Stricto Sensu em Turismo para o Desenvolvimento Sustentável: Brasil 1998-2013.,PESQUISA,CONCLUIDO,2010,2014,"Este estudo tratará da análise da pós-graduação brasileira na área de turismo em suas contribuições para o desenvolvimento sustentável e para o próprio turismo, no período de 1998 a 2013, compreendendo o espaço e os desafios dessas contribuições para a formação e o aperfeiçoamento de recursos humanos para o ensino, pesquisa e extensão e para a ciência, tecnologia e inovação. A metodologia utilizada é a de métodos mistos através do tipo de projeto paralelo convergente, em que a coleta e análise dos dados qualitativos e quantitativos ocorrerão durante a mesma fase do processo de pesquisa. Os conjuntos de resultados são fundidos mediante uma análise combinada com o propósito de um entendimento mais completo sobre a relação do turismo e dos seus programas de pós-graduação stricto sensu, com a sustentabilidade. Pretende-se também, categorizar a pós-graduação stricto sensu na área de turismo em  'caso modelo', 'contraexemplo', 'caso afim', 'caso limítrofe' e se necessário, criar um 'caso inventado', numa pioneira aplicação das técnicas de análise conceitual de Wilson (2005). Espera-se com este projeto contribuir para uma avaliação da pós-graduação brasileira em turismo observando-se os aspectos de formação e aperfeiçoamento de pesquisadores qualificados para o enfrentamento dos desafios que estão colocados para o desenvolvimento do país e do próprio turismo em bases sustentáveis e com a proposição de um 'caso ideal' de um Programa de Pós-Graduação Stricto-Sensu na Área de Turismo que possa contribuir para a sustentabilidade.",Coordenador,2,Vanesa Rios Milagres | Doris Aleida Villamizar Sayago
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Princípios Básicos da Programação: um estudo para desenvolvimento de um aplicativo em plataforma colaborativa web/mobile para turismo, hospitalidade e lazer.",PESQUISA,CONCLUIDO,2017,2018,"Projeto desenvolvido no âmbito do Grupo de Pesquisa em Turismo, Educação e Sustentabilidade (GPTES), cuja repercussão dos trabalhos é a produção de conhecimento sobre sustentabilidade e a transformação deste em ações práticas por meio da educação, do turismo, da hospitalidade e do lazer. O GPTES encontra-se cadastrado, atualizado e certificado pelo IFB no Diretório de Grupos de Pesquisa (DGP) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).  O intuito é iniciar os alunos dos cursos técnicos integrados ao ensino médio na prática da pesquisa e contribuir para o desenvolvimento da produção de conhecimento, tecnologias e inovações para o desenvolvimento de aplicativos em plataforma colaborativa web mobile. Metodologicamente adota-se a técnica de estudo de múltiplos casos. Os resultados esperados são: a criação e disponibilização de um banco de dados sobre desenvolvimento de &#10;aplicativos; aplicação dessa informação em circunstâncias da vida real e novas situações de trabalho; e publicização do conhecimento produzido.",Coordenador,2,Vanesa Rios Milagres | Lucas Rodrigues Correia
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Meios de Hospedagem no Distrito Federal: um estudo de múltiplos casos sobre funcionamento, estrutura organizacional e processos operacionais.",PESQUISA,CONCLUIDO,2017,2018,"Projeto de pesquisa desenvolvido no âmbito do Grupo de Pesquisa em Turismo, Educação e Sustentabilidade (GPTES), cuja repercussão dos trabalhos é a produção de conhecimento sobre sustentabilidade e a &#10;transformação deste em ações práticas por meio da educação, do turismo, da hospitalidade e do lazer. GPTES encontra-se cadastrado, atualizado e certificado pelo IFB no Diretório de Grupos de Pesquisa (DGP) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).  O intuito é iniciar alunos de ensino técnico integrado ao ensino médio na prática da pesquisa e contribuir para o desenvolvimento da produção de conhecimento, tecnologias e inovações para meios de hospedagem. Metodologicamente adota-se a técnica estudo de múltiplos casos. Os resultados esperados são: a criação e disponibilização de um banco de dados sobre meios de hospedagem no Distrito Federal; aplicação dessa informação em circunstâncias da vida real e novas situações de trabalho; e publicização do conhecimento produzido.",Coordenador,4,Vanesa Rios Milagres | Milena Alves Soares dos Santos | Estéfany Rocha Flores | Jackelline Simões de Jesus Soares
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Princípios Básicos da Programação: um estudo para desenvolvimento de um aplicativo em plataforma colaborativa web/mobile para turismo, hospitalidade e lazer.",DESENVOLVIMENTO,CONCLUIDO,2017,2018,"Projeto desenvolvido no âmbito do Grupo de Pesquisa em Turismo, Educação e Sustentabilidade (GPTES), cuja repercussão dos trabalhos é a produção de conhecimento sobre sustentabilidade e a transformação deste em ações práticas por meio da educação, do turismo, da hospitalidade e do lazer. O GPTES encontra-se cadastrado, atualizado e certificado pelo IFB no Diretório de Grupos de Pesquisa (DGP) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).  O intuito é iniciar os alunos dos cursos técnicos integrados ao ensino médio na prática da pesquisa e contribuir para o desenvolvimento da produção de conhecimento, tecnologias e inovações para o desenvolvimento de aplicativos em plataforma colaborativa web mobile. Metodologicamente adota-se a técnica de estudo de múltiplos casos. Os resultados esperados são: a criação e disponibilização de um banco de dados sobre desenvolvimento de &#10;aplicativos; aplicação dessa informação em circunstâncias da vida real e novas situações de trabalho; e publicização do conhecimento produzido.",Coordenador,2,Vanesa Rios Milagres | Lucas Rodrigues Correia
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Ensino de Turismo, Hospitalidade e Lazer: cultura do tédio e da vaidade ou cultura do sentido e do respeito de si?",PESQUISA,CONCLUIDO,2019,2023,"Pesquisa sobre o sistema de ensino e métodos de educação para assegurar o desenvolvimento físico, intelectual e moral dos humanos, com ênfase na formação profissional e tecnológica na área de Turismo e Hospitalidade. O objetivo é levantar dados e informações sobre a formação profissional técnica e tecnológica nos Instituto Federais de Educação Ciência e Tecnologia [IFs], no Brasil, e das Escolas Politécnicas, em Portugal, no que tange ao designer instrucional dos cursos ofertados no ensino formal e não formal, na área de Turismo e Hospitalidade, que qualificam e capacitam humanos para atuarem no mercado de trabalho e na vida em sociedade.",Coordenador,2,Vanesa Rios Milagres | Sérgio Barbosa Gomes
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Jogos Pedagógicos GAHOLI: Hospedagem,DESENVOLVIMENTO,CONCLUIDO,2017,2018,,Coordenador,1,Vanesa Rios Milagres
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Projeto Integrador Patrimônios Mundiais da Humanidade,ENSINO,CONCLUIDO,2016,2019,,Coordenador,2,Vanesa Rios Milagres | Thiago de Faria e Silva
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Zine@Turisverso: conectando ideias, transformando realidades.",EXTENSAO,EM_ANDAMENTO,2024,,"O projeto de extensão Zine@Turisverso: práticas formativas intergeracionais, linguagem crítica e desconstrução educativa, vinculado à linha de pesquisa homônima, propõe oficinas e ações colaborativas para a co-criação de zines como dispositivos de fala e escrita performativa. Inspirado nos princípios freirianos de diálogo e escuta ativa e na desconstrução de sentidos de Derrida, o Zine@Turisverso articula turismo, hospitalidade, arte, comunicação e educação para fomentar saberes situados, afetivos e plurais. Em encontros regulares, estudantes, professores e lideranças comunitárias de diferentes gerações elaboram e circulam narrativas críticas que revelam silêncios, tensionam discursos hegemônicos e fortalecem a autonomia intelectual e política de cada participante.Com execução prevista de 2024 a 2030 e financiamento da Pró-Reitoria de Extensão e Cultura do IFB, o projeto tem como objetivo geral potencializar a aprendizagem crítica e a coautoria intergeracional por meio de práticas educomunicativas baseadas em zines. Para isso, serão realizadas dez oficinas de produção coletiva, capacitando 120 participantes em escuta ativa e desconstrução de sentidos; publicadas e distribuídas cinco edições impressas e digitais em escolas e espaços culturais do DF; promovidas quatro rodas públicas de diálogo sobre turismo crítico e hospitalidade inclusiva; e mapeados trajetórias e territórios de prática, consolidando um acervo digital de memórias e saberes comunitários. Espera-se a formação de uma rede colaborativa com pelo menos 120 membros ativos, a circulação de 500 exemplares de zines, a elaboração de um relatório final com análise de impacto e recomendações para políticas públicas de educação e cultura, e o fortalecimento de práticas de turismo crítico e hospitalidade inclusiva em âmbito comunitário.",Coordenador,2,Vanesa Rios Milagres | Sérgio Barbosa Gomes
6023,Diego Pizarro,Campus Brasília,My social book: instrumento social e virtual de coleta de dados para a pesquisa em artes,PESQUISA,CONCLUIDO,2014,2015,"My Social Book é um serviço pago da rede social facebook por meio do qual é possível realizar a publicação de um livro incluindo conteúdos selecionados de grupos virtuais. A utilização dessa ferramenta como instrumento de coleta e compilação de dados para a pesquisa em artes foi objeto desta pesquisa tecnológica. Dessa forma, a partir da publicação informal do referido livro sobre o histórico de dois anos de um grupo de pesquisa em dança com página no facebook, fez-se necessário desenvolver procedimentos para a seleção dos dados a serem impressos e também o desenvolvimento de processos para a análise dos dados presentes na referida publicação. Outros objetivos residiram em encontrar formas efetivas de analisar os dados impressos no My Social Book e consolidar processos de coleta de dados. Durante a pesquisa observamos que o livro e o grupo virtual se retroalimentam durante a coleta de dados e constituem-se em instrumentos bastante efetivos nesse sentido. Ainda, com a criação dos procedimentos de postagens seguidos pelos membros do grupo, a tendência de apagamento da fonte em relação às postagens diminuiu bastante, chegando quase a desaparecer. No geral o grupo manteve-se muito mais atento e organizado após a divulgação e teste dos procedimentos solicitados para as postagens no grupo virtual, fato que modificou consideravelmente os quadros apresentados durante a análise dos dados da pesquisa.",Coordenador,2,Diego Pizarro | Ana Carolina Albuquerque Costa
6023,Diego Pizarro,Campus Brasília,Trajetórias da Dança Contato-Improvisação no Brasil - parte I,PESQUISA,CONCLUIDO,2014,2016,"A dança Contato-Improvisação (CI) foi desenvolvida pelo bailarino norte-americano Steve Paxton e seus colaboradores durante a década de 1970 nos Estados Unidos. Há inúmeros registros do surgimento sociocultural e propagação dessa prática de dança em seu país de origem. No Brasil existem trinta anos de história e de trajetórias da prática do CI. A presente pesquisa considerou traçar algumas dessas trajetórias e produzir reflexões sobre o tema, principalmente por meio de entrevistas com os profissionais pioneiros na disseminação dessa dança de contato em território nacional. Uma entrevista realizada no ano de 2010 com a dançarina e coreógrafa Isabel Tica Lemos, uma das principais disseminadoras do CI no Brasil é o ponto de partida para a pesquisa. A escassez de conhecimento produzido sobre este tema específico situa a pesquisa em uma investigação de cunho inovador. Este projeto se consolida como um dos primeiros registros abordando a trajetória histórica nacional do CI, contribuindo significativamente para a ampliação de conhecimento específico de dançarinos, pesquisadores em dança e praticantes de CI.",Coordenador,2,Diego Pizarro | Thais Cordeiro da Silva
6023,Diego Pizarro,Campus Brasília,JAM de Contato-Improvisação,EXTENSAO,CONCLUIDO,2014,2016,"JAMs são espaços destinados para a experiência da dança improvisação. JAM é um termo que se origina da expressão Jazz After Midnight (Jazz depois da meia noite), até então exclusividade de músicos do Jazz que se encontravam para tocar de improviso em sessões chamadas de Jam Sessions. Em geral são momentos singulares para a livre experimentação, onde não há um direcionamento ou liderança. São sessões abertas para  que pessoas com experiência e iniciantes, amigos e desconhecidos, e pessoas de todas as idades se encontrem para dançar. Onde cada um é responsável pelo seu bem-estar físico e emocional. Os participantes sempre tem a escolha sobre a forma de começar, como se engajar, como e quando finalizar uma dança, e quando observar. As Jams podem se desenrolar em silêncio, com música ambiente, ou ao vivo com músicos que compõem para a dança improvisação.Todos são bem-vindos para participar: dançarinos, músicos, artistas em geral e quaisquer pessoas interessadas.Pode-se observar as danças, fotografar ou desenhar.As Jams de Contato-Improvisação do Instituto Federal de Brasília são compostas de primeiro momento onde acontece um aquecimento, a cada encontro um profissional ou estudante do Contato-Improvisação é convidado para promover um aquecimento com princípios do próprio Contato-Improvisação e/ou práticas afins, como a somática e as artes do corpo, para logo em seguida dar espaço a livre experimentação.",Coordenador,4,Diego Pizarro | Eva Maria Foloni Santoro | Sarah Braga Dorneles | Daniela Braga
6023,Diego Pizarro,Campus Brasília,A Dança em Processos de Composição: Contato-Improvisação e Práticas Somáticas,EXTENSAO,CONCLUIDO,2013,2013,"O referido projeto foi contemplado com o edital PROEXT 2013 e trata-se de um processo de formação de dançarinos com base na Educação Somática e em novas tecnologias de treinamento para a dança. Ao longo do ano de 2013, 20 estudantes do Curso de Licenciatura em Dança vivenciam um processo de formação em dança e participam da composição de um espetáculo a ser apresentado em dezembro do mesmo ano. O objetivo é iniciar os estudantes no mundo do trabalho da prática da dança, propondo uma vivência integral e consolidando os projetos integradores presentes no Curso de Licenciatura em Dança.",Coordenador,11,Diego Pizarro | Gregório Bueno Benevides Rodrigues de Moraes | Rafael Alves de Assunção Oliveira | Thais Cordeiro da Silva | Flávia Moreira Cruz | Rosana de Souza | Lisiane Queiroz Vieira | Victoria Ponte de Oliveira | Aline da Silva Melo | Thainara O. dos Santos de Moraes | Ana Carolina Albuquerque Costa
6023,Diego Pizarro,Campus Brasília,Danças para Mulheres Mil,EXTENSAO,CONCLUIDO,2013,2013,"Danças Para Mulheres Mil é um Projeto de Extensão com foco no Programa Mulheres Mil, especificamente para as alunas inscritas nos cursos do Programa oferecidos pelo Instituto Federal de Brasília - IFB. São mini-cursos de dança realizados em integração com seis campi do IFB e o Curso de Licenciatura em Dança. O objetivo é promover a inserção das Mulheres Mil na prática da arte da dança, propondo vivências em dança focadas nas necessidades de cada grupo. O objetivo geral é promover cidadania e autonomia através do conhecimento do corpo em movimento na dança.",Coordenador,4,Diego Pizarro | Carla Sabrina Cunha | Cinthia Nepomuceno Xavier | Suzana Burnier Coelho
6023,Diego Pizarro,Campus Brasília,Programa de Qualidade de Vida,EXTENSAO,CONCLUIDO,2012,2014,"O Programa de Qualidade de Vida é realizado no Campus Brasília, do Instituto Federal de Brasília. É um programa de oficinas que visa o fomento da vida saudável por meio da arte e outros meios. Semestralmente uma série de oficinas e palestras são ofertadas para a comunidade interna do IFB. As atividades são abertas para todos os Campi do IFB e para todos os alunos, professores, técnicos e funcionários terceirizados de todos os cursos. As aulas são ministradas por estudantes do curso de Licenciatura em Dança matriculados em disciplinas relacionadas com as Práticas de Ensino em Dança, sendo supervisionados pelos professores da instituição.Em 2.2012 foram ofertadas as oficinas &quot;Alongar Dançando&quot;, &quot;Danças Circulares&quot;, &quot;Dança de Salão&quot;, &quot;Dança Folclórica&quot;, &quot;Break Dance&quot;, &quot;Mulheres em Movimento&quot;. Em 1.2013 foram ofertadas as oficinas &quot;Alongamento&quot;,  &quot;Zumba&quot; e &quot;Alongar Dançando&quot;. Em 2.2013 as oficinas &quot;Balé Clássico&quot;, &quot;Dança do Ventre&quot;, &quot;Chair Dance&quot;, &quot;Jazz Dance&quot;, &quot;Forró&quot;, &quot;Adoração com Dança&quot;, &quot;Alongamento&quot;.",Coordenador,21,Diego Pizarro | Carla Sabrina Cunha | Cinthia Nepomuceno Xavier | Victoria Ponte de Oliveira | Thainara O. dos Santos de Moraes | Ana Carolina Albuquerque Costa | Camila Oliveira | Daniele de Souza Oliveira | Géssica da Silva Fernandes | Janaína Guimarães Moraes | Júnia Cascaes Pereira | Lidiane Silva Ramos | Márcia Beatriz Gonçalves Portela | Pedro Ivo dos Santos Leite | Rafaela Eleutério Holanda | Sandra Kelly Lima Silva | Helena Medeiros Costa | Josiany Júnia da silva Santos | Kyara Christina Marrocos Cerqueira | Olívia Aprigliano Orthof | Patrícia Janssen de Freitas Magalhães
6023,Diego Pizarro,Campus Brasília,IFESTIVAL Dança,EXTENSAO,CONCLUIDO,2012,2016,"O IFESTIVAL Dança é uma ação de extensão continuada. É um evento semestral em que alunos, docentes e artistas convidados da comunidade externa apresentam trabalhos artísticos relacionados à produção de dança na cidade de Brasília e principalmente no Curso de Licenciatura em Dança do Instituto Federal de Brasília. É um evento que visa possibilitar que os alunos apresentem seus trabalhos artísticos vivenciando a experiência de estar no palco (rua, salas, cidade, teatro, natureza, chão, etc.) e encontrar o público.A primeira edição da mostra ocorreu em dezembro de 2012.",Coordenador,1,Diego Pizarro
6023,Diego Pizarro,Campus Brasília,Instalação do Laboratório de Gyrotonic(R),OUTRA,CONCLUIDO,2013,2016,"GYROTONIC(R) é um sistema de movimentos desenvolvido basicamente a partir de movimentos básicos da coluna vertebral e considera a totalidade corporal como fundamento base. Foi criado por Juliu Horvath é é uma abordagem em desenvolvimento. A instalação de um laboratório para o ensino, a pesquisa e a extensão no Instituto Federal de Brasília - IFB situa o projeto como uma inovação no campo da pesquisa em dança e saúde no país, especialmente por ser o primeiro e único laboratório do tipo em instituições de ensino no Brasil.",Coordenador,2,Diego Pizarro | Deborah Dodd
6023,Diego Pizarro,Campus Brasília,Dançando em Tempos de Violências,PESQUISA,CONCLUIDO,2018,2020,"Esta pesquisa é parte do projeto cultural Pequeno Tratado de Violências Cotidianas, que envolve diversas ações artísticas (circulação de espetáculo, residência, instalação e criação de videodança). Considerando a importância de traçar reflexões aprofundadas e corporalizadas (conhecimento vivido na experiência do soma) sobre o tema geral das violências cotidianas, buscamos aqui dar conta de um arcabouço conceitual sobre o tema. Esta pesquisa parte da prática e culmina na prática. Ou seja, partindo da experiência somática e pesquisa de movimentos, nos alimentamos de noções teóricas sobre a violência e produzimos ações e reflexões em diversos formatos: textos escritos diversos, desenhos, danças, imagens, vídeos e depoimentos. As produções multissensoriais desta pesquisa são essenciais para o projeto artístico como um todo, sedimentando o tema das violências cotidianas em diversos níveis de atenção, intenção e tensão. Um dos interesses desta pesquisa é promover a imersão corporal em espaços abandonados pelo Distrito Federal, dando espaços para a corporalização de violências invisíveis.",Coordenador,8,Diego Pizarro | Adriano Roza | Rafael Alves de Assunção Oliveira | Thais Cordeiro da Silva | Lisiane Queiroz Vieira | Victoria Ponte de Oliveira | Laura Soares Pires | Louise Lucena de Oliveira
